Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT2G34300,0.31,1.12212E-09,2.07795E-05,12
AT4G31490,0.31,1.63462E-12,3.027E-08,12
AT3G24840,0.31,2.24452E-10,4.1564E-06,12
AT3G10410,0.31,5.51307E-08,0.001020911,12
AT4G18550,0.31,4.90312E-13,9.0796E-09,12
AT4G16710,0.31,6.25801E-16,1.15886E-11,12
AT4G16695,0.31,1.19263E-11,2.20851E-07,12
AT4G16660,0.31,7.02889E-10,1.30161E-05,12
AT3G22840,0.31,6.68034E-10,1.23707E-05,12
AT2G15860,0.31,4.51056E-13,8.35266E-09,12
AT2G22590,0.31,4.41858E-14,8.18233E-10,12
AT1G34020,0.31,7.35583E-14,1.36215E-09,12
AT1G42480,0.31,5.31717E-13,9.84634E-09,12
AT5G25360,0.31,6.67472E-11,1.23603E-06,12
AT3G13772,0.31,5.00534E-11,9.26889E-07,12
AT3G15410,0.31,1.50724E-14,2.79111E-10,12
AT5G60920,0.31,4.959E-09,9.18308E-05,12
AT2G44160,0.31,5.57477E-13,1.03234E-08,12
AT3G05270,0.31,2.00919E-13,3.72062E-09,12
AT5G58300,0.30,1.3223E-22,2.44863E-18,12
AT4G29110,0.30,5.01543E-29,9.28756E-25,12
AT1G07570,0.30,2.32322E-12,4.30214E-08,12
AT2G03680,0.30,5.9677E-12,1.1051E-07,12
AT1G74910,0.30,1.86345E-09,3.45074E-05,12
AT2G15240,0.30,5.0361E-12,9.32584E-08,12
AT3G24350,0.30,7.36571E-13,1.36398E-08,12
AT3G54820,0.30,2.42565E-19,4.49182E-15,12
AT5G61780,0.30,7.65239E-11,1.41707E-06,12
AT2G41110,0.30,5.87874E-23,1.08863E-18,12
AT3G05230,0.30,5.24112E-11,9.7055E-07,12
AT5G22050,0.30,4.50297E-18,8.3386E-14,12
AT3G08510,0.30,1.41007E-14,2.61117E-10,12
AT5G10750,0.30,2.00918E-07,0.003720603,12
AT5G26790,0.30,1.52226E-20,2.81892E-16,12
AT4G17670,0.30,7.45338E-11,1.38022E-06,12
AT2G17980,0.30,2.92224E-11,5.41141E-07,12
AT5G48580,0.30,4.88824E-09,9.05204E-05,12
AT3G57220,0.30,5.24579E-15,9.71416E-11,12
AT5G41950,0.30,1.53094E-10,2.835E-06,12
AT3G26670,0.30,3.51992E-13,6.5182E-09,12
AT5G43270,0.30,8.20923E-18,1.52019E-13,12
AT3G15020,0.30,8.51297E-11,1.57643E-06,12
AT1G75760,0.30,1.18806E-12,2.20004E-08,12
AT2G27930,0.30,2.41816E-11,4.47796E-07,12
AT3G60080,0.30,2.04306E-07,0.00378333,12
AT5G17610,0.30,1.56844E-10,2.90444E-06,12
AT1G49780,0.30,5.77194E-19,1.06885E-14,12
AT5G25265,0.30,3.48013E-14,6.4445E-10,12
AT2G05920,0.30,1.28456E-08,0.000237875,12
AT1G26570,0.29,1.15838E-49,2.14509E-45,12
AT3G02350,0.29,2.2017E-13,4.07711E-09,12
AT2G04845,0.29,1.01911E-16,1.88719E-12,12
AT2G24945,0.29,3.44582E-21,6.38097E-17,12
AT4G22900,0.29,5.55602E-49,1.02886E-44,12
AT1G30300,0.29,3.02381E-17,5.5995E-13,12
AT5G60690,0.29,2.15075E-26,3.98276E-22,12
AT1G55190,0.29,5.39069E-13,9.98248E-09,12
AT4G28770,0.29,1.64551E-16,3.04716E-12,12
AT3G46890,0.29,6.27181E-29,1.16141E-24,12
AT4G39640,0.29,1.64975E-19,3.05501E-15,12
AT4G36360,0.29,3.68827E-07,0.006829934,12
AT5G06710,0.29,1.47828E-45,2.73748E-41,12
AT1G79940,0.29,8.4324E-12,1.56151E-07,12
AT1G51140,0.29,1.05918E-09,1.96138E-05,12
AT1G18890,0.29,2.65085E-23,4.90885E-19,12
AT5G18830,0.29,2.24982E-09,4.16621E-05,12
AT2G24170,0.29,9.1662E-09,0.00016974,12
AT5G45750,0.29,5.49126E-10,1.01687E-05,12
AT3G11780,0.29,1.32211E-09,2.44829E-05,12
AT3G54340,0.29,2.02169E-56,3.74377E-52,12
AT3G57890,0.29,1.20747E-11,2.23599E-07,12
AT5G57480,0.29,1.05818E-23,1.95953E-19,12
AT3G08550,0.29,1.11303E-11,2.0611E-07,12
AT5G11980,0.29,4.05439E-13,7.50792E-09,12
AT2G14835,0.29,5.13798E-12,9.5145E-08,12
AT3G55890,0.29,6.17206E-31,1.14294E-26,12
AT2G43240,0.29,6.8077E-08,0.00126065,12
AT4G35260,0.29,3.62191E-10,6.70706E-06,12
AT1G14830,0.29,5.65877E-11,1.04789E-06,12
AT3G22970,0.29,1.19273E-19,2.2087E-15,12
AT1G36980,0.29,4.81491E-10,8.91626E-06,12
AT1G07140,0.29,7.29073E-12,1.3501E-07,12
AT1G69570,0.29,2.35457E-28,4.36018E-24,12
AT5G64880,0.28,3.57024E-08,0.000661136,12
AT3G26780,0.28,3.39802E-11,6.29245E-07,12
AT1G48240,0.28,9.47534E-15,1.75464E-10,12
AT2G18060,0.28,1.01223E-59,1.87446E-55,12
AT2G32580,0.28,3.89318E-10,7.20939E-06,12
AT3G09740,0.28,2.0842E-10,3.85952E-06,12
AT1G14710,0.28,1.38701E-12,2.56847E-08,12
AT1G71970,0.28,3.13904E-25,5.81287E-21,12
AT3G47690,0.28,7.68555E-22,1.42321E-17,12
AT3G01340,0.28,4.34051E-09,8.03776E-05,12
AT2G43130,0.28,3.25814E-11,6.03342E-07,12
AT2G35210,0.28,4.17532E-09,7.73186E-05,12
AT3G24660,0.28,3.39918E-14,6.2946E-10,12
AT5G58970,0.28,8.8763E-14,1.64371E-09,12
AT5G19780,0.28,1.81517E-10,3.36133E-06,12
AT5G39510,0.28,6.70597E-12,1.24181E-07,12
AT1G15350,0.28,2.7012E-12,5.00208E-08,12
AT4G34980,0.28,2.84549E-19,5.26927E-15,12
AT4G12650,0.28,4.39318E-10,8.13529E-06,12
AT3G13750,0.28,1.55045E-07,0.00287112,12
AT2G17630,0.28,1.51332E-10,2.80236E-06,12
AT4G34660,0.28,2.94239E-11,5.44872E-07,12
AT5G20500,0.28,5.81932E-10,1.07762E-05,12
AT3G20960,0.28,7.73575E-14,1.43251E-09,12
AT3G52560,0.28,1.70539E-09,3.15804E-05,12
AT2G25610,0.28,8.99169E-12,1.66508E-07,12
AT1G72180,0.28,9.2975E-15,1.72171E-10,12
AT3G56580,0.28,3.16534E-09,5.86158E-05,12
AT3G23300,0.28,1.13973E-10,2.11056E-06,12
AT3G51130,0.28,1.63212E-18,3.02236E-14,12
AT5G58030,0.28,1.84212E-09,3.41124E-05,12
AT1G11860,0.28,8.959E-09,0.000165903,12
AT3G14790,0.28,2.40627E-12,4.45593E-08,12
AT4G18030,0.27,3.12374E-11,5.78455E-07,12
AT4G15930,0.27,1.01086E-12,1.8719E-08,12
AT4G14305,0.27,1.3399E-14,2.48122E-10,12
AT5G26780,0.27,1.33769E-11,2.47714E-07,12
AT2G36300,0.27,2.48611E-10,4.60379E-06,12
AT5G20000,0.27,7.80638E-11,1.44559E-06,12
AT1G16920,0.27,3.89048E-08,0.00072044,12
AT5G55910,0.27,2.50716E-09,4.64276E-05,12
AT4G15790,0.27,6.50085E-12,1.20383E-07,12
AT3G46060,0.27,2.9048E-11,5.37911E-07,12
AT4G29960,0.27,2.24199E-08,0.000415172,12
AT2G37550,0.27,6.26499E-12,1.16015E-07,12
AT1G12380,0.27,1.92752E-30,3.56939E-26,12
AT5G17910,0.27,1.12739E-16,2.0877E-12,12
AT5G64440,0.27,6.45505E-12,1.19535E-07,12
AT5G57460,0.27,1.75192E-09,3.24421E-05,12
AT5G11260,0.27,1.32857E-08,0.000246024,12
AT5G15050,0.27,7.06638E-11,1.30855E-06,12
AT2G21390,0.27,1.92309E-07,0.003561185,12
AT1G27310,0.27,6.00944E-09,0.000111283,12
AT2G27730,0.27,3.55619E-12,6.58535E-08,12
AT4G14740,0.27,9.38986E-25,1.73881E-20,12
AT1G75410,0.27,2.14561E-07,0.003973233,12
AT5G46860,0.27,1.71613E-18,3.17792E-14,12
AT5G23670,0.27,6.64736E-09,0.000123096,12
AT2G28320,0.27,4.08666E-17,7.56767E-13,12
AT3G46010,0.27,5.02943E-09,9.31349E-05,12
AT3G09300,0.27,4.73457E-08,0.000876748,12
AT1G10430,0.27,6.51165E-13,1.20583E-08,12
AT3G05490,0.27,1.47924E-09,2.73926E-05,12
AT3G25220,0.27,2.22003E-07,0.004111058,12
AT2G37050,0.27,1.09852E-26,2.03423E-22,12
AT2G30710,0.27,9.23205E-15,1.70959E-10,12
AT2G38310,0.27,6.583E-19,1.21904E-14,12
AT4G18800,0.27,1.96002E-14,3.62956E-10,12
AT1G61667,0.27,3.49464E-22,6.47138E-18,12
AT2G35190,0.27,1.48489E-10,2.74971E-06,12
AT2G47650,0.27,1.62111E-15,3.00198E-11,12
AT5G66440,0.27,7.56894E-15,1.40162E-10,12
AT1G53850,0.27,4.69918E-09,8.70194E-05,12
AT5G19550,0.27,3.63391E-10,6.72928E-06,12
AT1G06890,0.27,2.04811E-08,0.000379268,12
AT5G05170,0.26,1.52391E-08,0.000282198,12
AT2G43160,0.26,1.00961E-14,1.8696E-10,12
AT1G47250,0.26,1.11059E-10,2.05659E-06,12
AT5G55500,0.26,3.4999E-15,6.48111E-11,12
AT2G03480,0.26,4.21271E-17,7.8011E-13,12
AT5G02280,0.26,4.49337E-08,0.000832082,12
AT5G23550,0.26,9.75059E-12,1.80561E-07,12
AT5G25760,0.26,2.95029E-10,5.46335E-06,12
AT5G65040,0.26,1.28252E-13,2.37497E-09,12
AT5G15600,0.26,1.64347E-19,3.04338E-15,12
AT2G01940,0.26,3.43464E-36,6.36027E-32,12
AT1G01770,0.26,9.05249E-15,1.67634E-10,12
AT1G75750,0.26,5.91479E-11,1.0953E-06,12
AT3G42050,0.26,1.53408E-08,0.000284081,12
AT4G07390,0.26,1.22589E-10,2.27009E-06,12
AT1G74510,0.26,2.05357E-10,3.80281E-06,12
AT5G65430,0.26,1.66208E-11,3.07784E-07,12
AT4G19006,0.26,1.67639E-08,0.000310434,12
AT1G51640,0.26,2.05844E-29,3.81182E-25,12
AT2G03200,0.26,3.76995E-31,6.98119E-27,12
AT5G07830,0.26,1.25602E-17,2.3259E-13,12
AT5G57020,0.26,6.98644E-10,1.29375E-05,12
AT4G17530,0.26,1.73898E-14,3.22025E-10,12
AT2G42230,0.26,9.3841E-13,1.73775E-08,12
AT1G73750,0.26,6.71791E-20,1.24402E-15,12
AT2G47170,0.26,1.41879E-10,2.62732E-06,12
AT1G69460,0.26,1.45983E-10,2.70331E-06,12
AT2G20300,0.26,3.30986E-08,0.00061292,12
AT2G18030,0.26,1.06647E-10,1.9749E-06,12
AT2G26680,0.26,8.83766E-12,1.63656E-07,12
AT3G05000,0.26,2.17281E-08,0.000402361,12
AT4G33950,0.26,1.60362E-32,2.96958E-28,12
AT5G63840,0.26,6.24905E-08,0.001157199,12
AT5G19090,0.26,9.70236E-15,1.79668E-10,12
AT1G63220,0.26,6.63668E-21,1.22898E-16,12
AT1G04910,0.26,4.10239E-13,7.5968E-09,12
AT2G28370,0.26,6.06804E-09,0.000112368,12
AT5G54380,0.26,9.95196E-10,1.8429E-05,12
AT1G74330,0.26,1.7069E-21,3.16084E-17,12
AT3G47520,0.26,1.83141E-07,0.003391402,12
AT1G75990,0.25,5.36517E-10,9.93521E-06,12
AT5G17620,0.25,1.11879E-10,2.07177E-06,12
AT2G15970,0.25,6.17225E-09,0.000114298,12
AT1G62045,0.25,2.98566E-12,5.52885E-08,12
AT1G76400,0.25,1.57629E-10,2.91898E-06,12
AT3G07130,0.25,1.39161E-16,2.57698E-12,12
AT1G30080,0.25,6.79458E-19,1.25822E-14,12
AT4G30996,0.25,5.11768E-07,0.009476917,12
AT2G14530,0.25,7.06143E-13,1.30764E-08,12
AT1G70270,0.25,4.93089E-47,9.13103E-43,12
AT1G18640,0.25,2.26252E-08,0.000418974,12
AT3G22810,0.25,1.49246E-22,2.76374E-18,12
AT4G04200,0.25,1.25134E-14,2.31723E-10,12
AT5G16000,0.25,1.33646E-23,2.47486E-19,12
AT4G04025,0.25,8.91403E-29,1.6507E-24,12
