Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT3G05560,0.26,2.51826E-20,4.66332E-16,11
AT5G53800,0.26,7.25448E-12,1.34339E-07,11
AT3G10490,0.26,2.67015E-14,4.94459E-10,11
AT2G34325,0.26,1.49363E-14,2.76591E-10,11
AT5G27410,0.26,5.25854E-14,9.73776E-10,11
AT5G10110,0.26,9.15709E-19,1.69571E-14,11
AT3G52590,0.26,5.76894E-36,1.06829E-31,11
AT1G70310,0.26,3.01592E-08,0.000558489,11
AT4G14713,0.26,4.97348E-21,9.20989E-17,11
AT4G04340,0.26,6.73732E-12,1.24762E-07,11
AT5G50150,0.26,1.99284E-11,3.69034E-07,11
AT3G56910,0.26,1.13881E-09,2.10886E-05,11
AT2G45860,0.26,8.95797E-11,1.65884E-06,11
AT1G66250,0.26,8.02671E-18,1.48639E-13,11
AT5G06240,0.26,5.17735E-14,9.58742E-10,11
AT1G53480,0.26,5.01816E-09,9.29263E-05,11
AT2G44120,0.26,5.75087E-17,1.06495E-12,11
AT4G18570,0.26,4.80916E-10,8.9056E-06,11
AT5G23300,0.26,2.72315E-14,5.04273E-10,11
AT5G03280,0.26,2.675E-09,4.95356E-05,11
AT1G12270,0.26,4.6268E-11,8.5679E-07,11
AT4G00270,0.26,1.281E-10,2.37215E-06,11
AT5G02960,0.26,9.98554E-43,1.84912E-38,11
AT4G00200,0.26,4.16595E-13,7.71451E-09,11
AT3G10770,0.26,7.53465E-08,0.001395267,11
AT1G07870,0.26,1.5848E-09,2.93474E-05,11
AT1G69620,0.26,3.33328E-13,6.17257E-09,11
AT4G24280,0.26,3.44083E-07,0.006371729,11
AT1G15200,0.26,3.90344E-11,7.22838E-07,11
AT2G01210,0.26,4.46155E-25,8.2619E-21,11
AT5G59160,0.25,1.5742E-11,2.91511E-07,11
AT5G40950,0.25,1.36697E-12,2.53135E-08,11
AT5G47600,0.25,3.13644E-09,5.80805E-05,11
AT4G34910,0.25,1.14125E-12,2.11336E-08,11
AT1G42430,0.25,2.08944E-13,3.86923E-09,11
AT1G56070,0.25,1.21566E-15,2.25115E-11,11
AT3G21110,0.25,2.14784E-14,3.97737E-10,11
AT2G47110,0.25,4.02154E-14,7.44709E-10,11
AT3G22930,0.25,1.75104E-08,0.000324257,11
AT1G08110,0.25,6.46843E-09,0.000119782,11
AT1G29900,0.25,1.44007E-08,0.000266673,11
AT2G27230,0.25,8.46048E-12,1.56671E-07,11
AT1G06790,0.25,6.18345E-16,1.14505E-11,11
AT2G39795,0.25,4.29663E-13,7.95651E-09,11
AT2G16760,0.25,3.21892E-25,5.96079E-21,11
AT5G43850,0.25,9.48824E-09,0.000175703,11
AT1G28150,0.25,9.82255E-16,1.81894E-11,11
AT2G32560,0.25,1.38291E-07,0.002560866,11
AT2G35240,0.25,1.34216E-09,2.48542E-05,11
AT5G49910,0.25,1.35392E-08,0.000250719,11
AT4G34670,0.25,1.66635E-21,3.08575E-17,11
AT1G07520,0.25,6.43204E-09,0.000119108,11
AT1G60640,0.25,1.04587E-08,0.000193675,11
AT1G13690,0.25,2.14993E-09,3.98124E-05,11
AT5G22640,0.25,1.26642E-12,2.34515E-08,11
AT3G63030,0.25,1.80984E-12,3.35146E-08,11
AT2G43360,0.25,3.81901E-08,0.000707204,11
AT1G78630,0.25,1.3672E-10,2.53178E-06,11
AT5G55130,0.25,1.2933E-12,2.39493E-08,11
