Gene,Average Log FC,p value,Adjusted                p value ,Subluster
AT1G79410,0.27,2.11632E-12,3.24749E-08,4
AT3G16850,0.27,8.12274E-08,0.001246434,4
AT1G52600,0.27,5.80484E-07,0.008907521,4
AT3G09085,0.26,8.78572E-08,0.001348169,4
AT5G15770,0.26,2.05878E-12,3.15919E-08,4
AT4G32330,0.26,2.86355E-07,0.004394114,4
AT1G56720,0.26,9.41452E-08,0.001444659,4
AT1G60960,0.26,1.60777E-11,2.46712E-07,4
AT3G50300,0.26,2.35956E-08,0.000362075,4
AT5G14150,0.26,1.54473E-07,0.002370386,4
AT2G43130,0.26,1.26745E-07,0.001944902,4
AT2G18990,0.26,3.96858E-07,0.006089785,4
AT3G04940,0.26,1.33841E-07,0.002053784,4
AT1G53560,0.26,2.67371E-07,0.004102815,4
AT5G13140,0.26,5.62962E-11,8.63866E-07,4
AT1G29890,0.26,8.07956E-09,0.000123981,4
AT5G62280,0.26,1.92109E-07,0.002947907,4
AT3G02420,0.26,5.29003E-08,0.000811755,4
AT3G16760,0.26,3.27871E-07,0.005031173,4
AT3G05150,0.25,1.56781E-08,0.00024058,4
AT5G40190,0.25,1.53071E-07,0.002348879,4
AT1G50010,0.25,1.32392E-07,0.002031562,4
AT3G16450,2.88,5.00681E-61,7.68295E-57,5
AT3G09260,2.58,7.78221E-77,1.19418E-72,5
AT4G23800,2.27,1.71578E-39,2.63286E-35,5
AT3G16420,2.27,7.63725E-57,1.17194E-52,5
AT1G28290,2.08,2.08168E-48,3.19434E-44,5
AT3G29250,2.02,6.88488E-55,1.05649E-50,5
AT3G16460,1.99,4.52243E-65,6.93967E-61,5
AT5G16250,1.97,3.29256E-18,5.05244E-14,5
AT1G54030,1.82,3.5228E-84,5.40574E-80,5
AT4G37410,1.81,8.78203E-41,1.3476E-36,5
AT4G19030,1.78,1.41971E-48,2.17855E-44,5
AT1G77330,1.69,2.20249E-47,3.37973E-43,5
AT1G66270,1.62,1.84736E-35,2.83477E-31,5
AT1G08560,1.60,2.96207E-21,4.5453E-17,5
AT5G12940,1.57,1.47875E-56,2.26915E-52,5
AT3G02640,1.57,1.34361E-11,2.06178E-07,5
AT2G25880,1.56,3.24179E-52,4.97453E-48,5
AT1G03220,1.55,9.60495E-48,1.47388E-43,5
AT2G43535,1.55,3.42446E-36,5.25483E-32,5
AT2G38120,1.53,3.13773E-56,4.81485E-52,5
AT3G15950,1.50,3.52734E-43,5.41271E-39,5
AT2G28760,1.50,4.43739E-51,6.80917E-47,5
AT3G25980,1.50,1.36102E-26,2.08848E-22,5
AT5G62340,1.47,3.22925E-25,4.95529E-21,5
AT5G47990,1.46,1.34495E-35,2.06383E-31,5
AT3G14190,1.46,2.74151E-23,4.20684E-19,5
AT5G44560,1.44,1.98193E-58,3.04127E-54,5
AT1G54000,1.44,1.15246E-26,1.76845E-22,5
AT1G50490,1.43,1.25582E-23,1.92705E-19,5
AT2G24550,1.42,1.90835E-42,2.92836E-38,5
AT5G06150,1.41,1.49284E-16,2.29077E-12,5
AT4G32830,1.40,5.09064E-37,7.81158E-33,5
AT3G02120,1.40,4.34003E-13,6.65978E-09,5
AT5G05080,1.40,6.46387E-48,9.9188E-44,5
AT1G54410,1.35,1.42211E-23,2.18224E-19,5
AT5G26280,1.33,4.04516E-35,6.20729E-31,5
AT1G76670,1.33,1.27066E-59,1.94983E-55,5
AT3G14530,1.33,1.90158E-42,2.91798E-38,5
AT3G51280,1.32,6.09249E-17,9.34892E-13,5
AT3G48890,1.32,1.43701E-68,2.20509E-64,5
AT5G44585,1.31,1.26043E-23,1.93413E-19,5
AT5G03240,1.28,2.03723E-18,3.12613E-14,5
AT4G33270,1.27,7.60787E-09,0.000116743,5
AT4G14880,1.26,1.11117E-43,1.70509E-39,5
AT2G45790,1.26,3.13403E-50,4.80917E-46,5
AT4G15830,1.25,3.66402E-17,5.62244E-13,5
AT2G47130,1.25,9.3826E-57,1.43976E-52,5
AT2G41110,1.24,2.14487E-45,3.29131E-41,5
AT1G76540,1.24,4.62148E-21,7.09166E-17,5
AT5G15970,1.23,1.35762E-11,2.08326E-07,5
AT5G13840,1.23,1.64428E-20,2.52314E-16,5
AT1G03780,1.22,1.74797E-27,2.68225E-23,5
AT3G16430,1.22,1.86671E-31,2.86447E-27,5
AT4G12880,1.22,1.5051E-34,2.30957E-30,5
AT2G25980,1.21,6.18287E-27,9.48762E-23,5
AT4G38740,1.21,3.66112E-28,5.61799E-24,5
AT3G51720,1.21,3.06224E-16,4.69901E-12,5
AT2G22770,1.20,7.49228E-37,1.14969E-32,5
AT5G47950,1.20,1.49923E-31,2.30057E-27,5
AT2G15490,1.20,2.74073E-39,4.20565E-35,5
AT1G04680,1.19,5.84634E-41,8.97121E-37,5
AT5G59290,1.19,2.50158E-38,3.83867E-34,5
AT2G40470,1.19,9.4973E-37,1.45736E-32,5
AT5G42600,1.19,1.41234E-35,2.16723E-31,5
AT1G02690,1.19,3.87587E-25,5.94752E-21,5
AT3G24503,1.19,1.50628E-48,2.31139E-44,5
AT4G35620,1.19,4.2056E-29,6.45349E-25,5
AT1G02730,1.18,4.07158E-27,6.24784E-23,5
AT2G33790,1.17,3.02131E-11,4.63621E-07,5
AT3G15480,1.17,7.8142E-69,1.19909E-64,5
AT2G27970,1.16,3.39495E-22,5.20956E-18,5
AT3G23820,1.14,1.33273E-38,2.04507E-34,5
AT2G42570,1.13,1.68271E-33,2.58212E-29,5
AT1G20930,1.13,5.30734E-22,8.14411E-18,5
AT2G29550,1.12,4.95507E-27,7.60355E-23,5
AT5G67270,1.11,6.91204E-37,1.06065E-32,5
AT5G23830,1.10,1.68018E-22,2.57824E-18,5
AT2G22170,1.10,3.71215E-24,5.6963E-20,5
AT5G65020,1.10,1.40129E-31,2.15028E-27,5
AT1G36060,1.09,6.07524E-21,9.32246E-17,5
AT5G19230,1.09,3.337E-26,5.12063E-22,5
AT1G04250,1.09,2.10387E-31,3.2284E-27,5
AT3G45310,1.08,3.08665E-44,4.73647E-40,5
AT4G30190,1.08,3.70541E-41,5.68595E-37,5
AT2G24570,1.08,6.11575E-41,9.38461E-37,5
AT4G32870,1.07,8.8245E-29,1.35412E-24,5
AT1G30690,1.07,2.4996E-21,3.83564E-17,5
AT2G43480,1.07,5.46024E-28,8.37875E-24,5
AT5G66280,1.07,9.05171E-24,1.38898E-19,5
AT4G25900,1.07,2.80261E-38,4.3006E-34,5
AT5G08590,1.07,7.9474E-48,1.21953E-43,5
AT1G09560,1.07,3.76647E-23,5.77964E-19,5
AT1G05850,1.06,9.94309E-38,1.52577E-33,5
AT3G52110,1.06,4.16534E-08,0.000639171,5
AT5G48000,1.06,4.06869E-22,6.2434E-18,5
AT5G64260,1.06,4.64374E-19,7.12581E-15,5
AT5G66230,1.05,5.79462E-09,8.89185E-05,5
AT3G45600,1.05,3.16847E-46,4.86201E-42,5
AT4G01850,1.05,2.40827E-27,3.69549E-23,5
AT5G56120,1.04,4.08335E-12,6.26591E-08,5
AT4G24275,1.04,2.47414E-26,3.79657E-22,5
AT5G17160,1.04,1.64513E-12,2.52446E-08,5
AT3G09980,1.04,3.85187E-46,5.9107E-42,5
AT1G75800,1.04,8.93029E-40,1.37035E-35,5
AT1G67230,1.04,3.94468E-45,6.05311E-41,5
AT2G38160,1.03,6.45134E-38,9.89958E-34,5
AT1G74840,1.03,8.90092E-28,1.36585E-23,5
AT4G15390,1.03,1.13202E-26,1.73709E-22,5
AT1G17890,1.03,7.53804E-42,1.15671E-37,5
AT1G65720,1.03,1.0535E-45,1.61659E-41,5
AT1G20610,1.02,2.18073E-19,3.34633E-15,5
AT3G05490,1.02,3.03912E-33,4.66352E-29,5
AT1G65820,1.02,7.024E-32,1.07783E-27,5
AT2G40475,1.01,7.36761E-41,1.13056E-36,5
AT5G62550,1.01,3.41032E-28,5.23313E-24,5
AT2G45050,1.00,4.39899E-20,6.75025E-16,5
AT2G36320,1.00,5.57595E-18,8.5563E-14,5
AT1G66800,1.00,1.1453E-22,1.75746E-18,5
AT3G09270,1.00,2.68282E-17,4.11679E-13,5
AT5G57090,1.00,5.986E-28,9.18552E-24,5
AT5G60930,0.99,3.73945E-26,5.73819E-22,5
AT5G15510,0.99,6.37657E-24,9.78485E-20,5
AT5G56580,0.98,4.21453E-38,6.4672E-34,5
AT5G42590,0.98,1.61139E-33,2.47268E-29,5
AT1G78040,0.97,7.82318E-28,1.20047E-23,5
AT1G80460,0.97,1.81907E-39,2.79137E-35,5
AT3G46440,0.97,5.4718E-45,8.39648E-41,5
AT2G17560,0.97,5.78064E-33,8.8704E-29,5
AT1G20696,0.96,1.45754E-30,2.23659E-26,5
AT3G14595,0.96,7.73048E-31,1.18624E-26,5
AT3G57020,0.95,4.2383E-18,6.50366E-14,5
AT1G19110,0.95,1.30428E-38,2.00142E-34,5
AT3G55660,0.94,1.62938E-17,2.50028E-13,5
AT4G17170,0.93,4.32305E-23,6.63372E-19,5
AT1G65845,0.93,4.13482E-23,6.34489E-19,5
AT1G18370,0.93,1.55753E-23,2.39002E-19,5
AT1G01620,0.93,3.81092E-16,5.84785E-12,5
AT4G05190,0.93,1.40082E-21,2.14956E-17,5
AT2G30440,0.93,7.69219E-37,1.18037E-32,5
AT4G38470,0.93,2.18847E-31,3.3582E-27,5
AT3G27390,0.93,8.70618E-40,1.33596E-35,5
AT1G33750,0.92,2.10198E-19,3.2255E-15,5
AT3G51920,0.92,9.23713E-29,1.41744E-24,5
AT4G01610,0.91,1.37607E-30,2.11157E-26,5
AT5G25170,0.91,1.03525E-33,1.5886E-29,5
AT3G28940,0.91,1.95881E-36,3.0058E-32,5
AT2G18230,0.91,2.98261E-31,4.57682E-27,5
AT2G22795,0.91,3.7802E-35,5.80072E-31,5
AT5G19340,0.91,2.81416E-21,4.31833E-17,5
AT5G21090,0.90,3.23236E-33,4.96006E-29,5
AT4G01730,0.90,6.28352E-23,9.64207E-19,5
AT3G28200,0.90,5.02557E-31,7.71174E-27,5
AT4G22860,0.89,4.08644E-35,6.27065E-31,5
AT5G62180,0.89,7.7045E-33,1.18226E-28,5
AT1G52280,0.89,6.91723E-35,1.06145E-30,5
AT2G31570,0.88,4.84194E-24,7.42996E-20,5
AT3G12630,0.88,1.8751E-24,2.87735E-20,5
AT4G35750,0.87,1.34078E-18,2.05743E-14,5
AT3G56800,0.87,7.99184E-24,1.22635E-19,5
AT4G22235,0.87,1.10918E-14,1.70204E-10,5
AT3G04730,0.87,9.86753E-19,1.51417E-14,5
AT5G15490,0.87,3.9222E-17,6.01861E-13,5
AT4G09060,0.86,5.7851E-31,8.87724E-27,5
AT1G11220,0.86,3.52717E-25,5.41244E-21,5
AT1G14080,0.86,1.76981E-30,2.71577E-26,5
AT1G70550,0.86,2.19687E-26,3.37109E-22,5
AT5G14640,0.86,2.30726E-29,3.5405E-25,5
AT3G04720,0.86,1.33415E-21,2.04726E-17,5
AT1G72670,0.86,6.25451E-19,9.59754E-15,5
AT3G48360,0.86,6.21172E-19,9.53188E-15,5
AT3G14510,0.85,4.56202E-33,7.00042E-29,5
AT3G27355,0.85,7.03949E-26,1.08021E-21,5
AT1G41830,0.85,9.28267E-22,1.42443E-17,5
AT5G03660,0.85,1.65729E-44,2.54311E-40,5
AT5G61210,0.85,2.15368E-41,3.30482E-37,5
AT4G02800,0.84,1.52536E-12,2.34066E-08,5
AT5G38480,0.84,2.98464E-33,4.57992E-29,5
AT3G62650,0.84,1.14301E-23,1.75394E-19,5
AT5G54470,0.84,2.62586E-25,4.02939E-21,5
AT4G31550,0.83,1.59725E-26,2.45098E-22,5
AT3G57860,0.83,1.48992E-20,2.28629E-16,5
AT1G76310,0.82,7.63973E-18,1.17232E-13,5
AT1G50010,0.82,8.57716E-17,1.31617E-12,5
AT5G66690,0.82,1.04541E-19,1.60419E-15,5
AT5G26667,0.82,1.90405E-26,2.92176E-22,5
AT5G43830,0.82,4.85365E-26,7.44792E-22,5
AT4G30440,0.82,5.78408E-20,8.87568E-16,5
AT5G39570,0.82,3.96777E-24,6.08855E-20,5
AT5G04830,0.82,6.9502E-32,1.06651E-27,5
AT2G31390,0.82,2.61711E-20,4.01595E-16,5
AT4G34180,0.81,2.24617E-33,3.44674E-29,5
AT1G01550,0.81,7.06755E-24,1.08452E-19,5
AT4G37490,0.81,4.76226E-14,7.30769E-10,5
AT3G47810,0.81,8.25746E-31,1.26711E-26,5
AT5G42980,0.81,5.79841E-28,8.89765E-24,5
AT1G80920,0.81,1.59663E-15,2.45003E-11,5
AT1G30110,0.81,5.08816E-34,7.80778E-30,5
AT4G29690,0.81,2.42203E-15,3.7166E-11,5
AT4G23430,0.81,1.78022E-35,2.73174E-31,5
AT5G66800,0.81,1.58176E-24,2.42721E-20,5
AT5G03040,0.80,4.84518E-33,7.43493E-29,5
AT4G02150,0.80,5.51778E-18,8.46704E-14,5
AT4G16490,0.80,3.42676E-34,5.25837E-30,5
AT3G51730,0.80,1.70144E-19,2.61087E-15,5
AT4G12420,0.80,1.16542E-19,1.78834E-15,5
AT3G10985,0.80,8.16224E-14,1.2525E-09,5
AT1G11670,0.80,1.55679E-15,2.3889E-11,5
AT4G36360,0.80,9.24692E-29,1.41894E-24,5
AT1G30440,0.79,5.23932E-25,8.03973E-21,5
AT1G16630,0.79,5.46034E-17,8.37889E-13,5
AT1G10530,0.79,2.49925E-23,3.8351E-19,5
AT5G10830,0.79,7.82355E-18,1.20052E-13,5
AT1G64200,0.78,1.90043E-20,2.91621E-16,5
AT1G06660,0.78,2.37113E-21,3.63849E-17,5
AT1G23190,0.78,4.6378E-24,7.11671E-20,5
AT3G60900,0.78,6.2929E-27,9.65645E-23,5
AT1G76240,0.78,2.27354E-10,3.48874E-06,5
AT3G20150,0.78,1.2326E-21,1.89142E-17,5
AT3G15550,0.78,7.54956E-22,1.15848E-17,5
AT1G19000,0.78,3.9526E-25,6.06527E-21,5
AT3G27330,0.78,9.90443E-18,1.51984E-13,5
AT5G48310,0.78,2.58957E-20,3.97369E-16,5
AT3G47670,0.77,3.61922E-37,5.55369E-33,5
AT5G48010,0.77,2.84373E-15,4.3637E-11,5
AT4G35730,0.77,1.69653E-15,2.60333E-11,5
AT1G04820,0.77,2.56767E-17,3.9401E-13,5
AT2G06850,0.77,6.71589E-19,1.03055E-14,5
AT5G49460,0.77,3.10385E-24,4.76285E-20,5
AT4G30080,0.76,2.92637E-26,4.49051E-22,5
AT2G33560,0.76,3.27943E-20,5.03229E-16,5
AT1G01800,0.76,1.04035E-27,1.59642E-23,5
AT1G80370,0.76,4.09717E-22,6.2871E-18,5
AT1G70490,0.76,2.11885E-18,3.25138E-14,5
AT2G28620,0.76,2.59846E-17,3.98733E-13,5
AT4G33400,0.75,4.48891E-18,6.88822E-14,5
AT2G46600,0.75,3.4736E-16,5.33023E-12,5
AT5G03460,0.75,1.01384E-27,1.55574E-23,5
AT5G12480,0.75,2.09443E-30,3.2139E-26,5
AT3G05200,0.75,1.87208E-21,2.8727E-17,5
AT1G53140,0.75,2.54872E-16,3.91102E-12,5
AT4G40040,0.74,2.19494E-20,3.36813E-16,5
AT2G33400,0.74,1.68524E-17,2.58599E-13,5
AT4G05520,0.74,4.2969E-23,6.59359E-19,5
AT1G07590,0.74,5.54176E-13,8.50384E-09,5
AT4G36640,0.73,2.18247E-17,3.349E-13,5
AT1G15340,0.73,2.69322E-23,4.13275E-19,5
AT3G01470,0.73,6.22703E-18,9.55537E-14,5
AT5G03630,0.73,6.74857E-14,1.03557E-09,5
AT2G25520,0.73,2.32639E-23,3.56985E-19,5
AT1G67030,0.73,3.33E-17,5.10989E-13,5
AT3G05330,0.73,2.13291E-14,3.27295E-10,5
AT4G18030,0.73,1.17857E-22,1.80852E-18,5
AT5G65670,0.72,2.5776E-23,3.95533E-19,5
AT3G52400,0.72,3.93259E-18,6.03456E-14,5
AT4G32650,0.72,2.7872E-28,4.27695E-24,5
AT5G13100,0.72,1.57072E-17,2.41028E-13,5
AT4G26660,0.72,2.27707E-16,3.49416E-12,5
AT3G45230,0.71,6.28984E-22,9.65177E-18,5
AT1G63000,0.71,1.63691E-16,2.51183E-12,5
AT4G13510,0.71,4.71529E-16,7.23561E-12,5
AT1G70090,0.71,3.33244E-23,5.11364E-19,5
AT1G70770,0.71,1.52457E-24,2.33946E-20,5
AT4G11820,0.71,3.38719E-15,5.19764E-11,5
AT2G34300,0.71,7.04262E-21,1.08069E-16,5
AT3G44050,0.71,1.80347E-18,2.76743E-14,5
AT5G49720,0.71,2.74286E-20,4.20892E-16,5
AT3G22880,0.71,5.3055E-20,8.14129E-16,5
AT5G10960,0.71,1.08873E-22,1.67066E-18,5
AT3G06300,0.71,9.17508E-20,1.40792E-15,5
AT3G04120,0.70,1.25791E-14,1.93027E-10,5
AT3G15730,0.70,3.15632E-19,4.84337E-15,5
AT5G09890,0.70,2.51711E-25,3.8625E-21,5
AT1G09740,0.69,2.43506E-28,3.7366E-24,5
AT5G26270,0.69,6.88739E-11,1.05687E-06,5
AT1G14210,0.69,8.15599E-24,1.25154E-19,5
AT2G44060,0.69,4.03826E-15,6.19671E-11,5
AT4G21960,0.69,6.7304E-13,1.03278E-08,5
AT2G16270,0.69,1.33478E-15,2.04821E-11,5
AT5G56320,0.69,2.79266E-11,4.28534E-07,5
AT4G21450,0.68,2.86436E-20,4.39536E-16,5
AT5G20550,0.68,3.70637E-27,5.68742E-23,5
AT3G61260,0.68,5.54177E-21,8.50385E-17,5
AT5G36290,0.68,1.43139E-28,2.19646E-24,5
AT1G23490,0.68,7.35456E-15,1.12856E-10,5
AT5G57420,0.68,2.79205E-09,4.28441E-05,5
AT5G42080,0.68,4.17481E-24,6.40624E-20,5
AT5G37010,0.68,4.16635E-17,6.39327E-13,5
AT5G59420,0.68,1.7823E-28,2.73493E-24,5
AT2G45450,0.68,3.65846E-16,5.6139E-12,5
AT2G26760,0.68,3.31989E-08,0.000509437,5
AT2G22780,0.68,1.14953E-25,1.76395E-21,5
AT3G44320,0.67,3.31032E-10,5.07969E-06,5
AT4G30960,0.67,6.71013E-10,1.02967E-05,5
AT1G49870,0.67,1.99599E-13,3.06284E-09,5
AT2G01180,0.67,4.30869E-21,6.61168E-17,5
AT4G11330,0.67,3.60695E-28,5.53487E-24,5
AT1G14670,0.67,2.91858E-20,4.47856E-16,5
AT5G19120,0.67,2.30176E-09,3.53206E-05,5
AT4G12650,0.67,7.52685E-23,1.15499E-18,5
AT3G51230,0.67,3.39651E-07,0.005211951,5
AT1G01630,0.67,1.78023E-23,2.73177E-19,5
AT5G33300,0.67,2.94833E-29,4.52422E-25,5
AT5G14750,0.67,1.51301E-12,2.32172E-08,5
AT3G06035,0.67,4.82129E-21,7.39827E-17,5
AT3G20590,0.66,8.34268E-23,1.28018E-18,5
AT3G25140,0.66,1.01474E-20,1.55712E-16,5
AT1G08500,0.66,2.20143E-17,3.37809E-13,5
AT4G21600,0.66,1.01642E-23,1.5597E-19,5
AT4G23570,0.66,2.30548E-21,3.53776E-17,5
AT1G48440,0.66,5.57887E-20,8.56078E-16,5
AT5G47110,0.66,7.35226E-18,1.1282E-13,5
AT1G13970,0.66,3.89501E-26,5.97689E-22,5
AT1G79440,0.66,7.38377E-26,1.13304E-21,5
AT5G23910,0.66,1.44852E-25,2.22276E-21,5
AT1G25550,0.66,3.82467E-21,5.86896E-17,5
AT5G56760,0.65,1.8789E-16,2.88318E-12,5
AT1G53210,0.65,1.27206E-23,1.95197E-19,5
AT1G68490,0.65,1.30966E-23,2.00967E-19,5
AT4G15802,0.65,1.19984E-14,1.84115E-10,5
AT2G32030,0.65,1.19552E-25,1.83453E-21,5
AT5G04170,0.65,5.30565E-27,8.14152E-23,5
AT3G17390,0.65,2.74522E-14,4.21254E-10,5
AT1G29340,0.65,4.48833E-20,6.88734E-16,5
AT5G55520,0.65,5.2083E-13,7.99214E-09,5
AT1G68140,0.65,2.31374E-17,3.55043E-13,5
AT3G61070,0.65,1.98271E-28,3.04247E-24,5
AT4G24990,0.65,9.24097E-25,1.41803E-20,5
AT1G11890,0.65,1.08869E-28,1.6706E-24,5
AT1G12840,0.65,6.47356E-20,9.93368E-16,5
AT4G14960,0.64,9.01999E-14,1.38412E-09,5
AT1G56280,0.64,1.01757E-11,1.56146E-07,5
AT4G15790,0.64,7.95046E-19,1.22E-14,5
AT1G20693,0.64,3.21539E-16,4.93401E-12,5
AT1G29470,0.64,4.35005E-16,6.67516E-12,5
AT1G74210,0.64,4.1925E-20,6.43339E-16,5
AT4G29270,0.64,5.66656E-19,8.69534E-15,5
AT3G48570,0.64,4.8548E-19,7.44969E-15,5
AT5G65810,0.63,1.27111E-16,1.95052E-12,5
AT4G28290,0.63,7.8379E-13,1.20273E-08,5
AT2G23810,0.63,2.74882E-07,0.004218066,5
AT5G65210,0.63,3.6323E-18,5.57376E-14,5
AT4G21910,0.63,5.07309E-28,7.78466E-24,5
AT1G77200,0.63,1.09399E-16,1.67873E-12,5
AT1G09645,0.63,3.38704E-24,5.19741E-20,5
AT1G80040,0.63,5.21649E-26,8.0047E-22,5
AT3G11520,0.63,2.17212E-11,3.33312E-07,5
AT1G78520,0.63,4.08608E-16,6.2701E-12,5
AT2G22610,0.63,1.20247E-18,1.84519E-14,5
AT5G13870,0.63,1.79428E-12,2.75333E-08,5
AT1G44110,0.63,3.43092E-10,5.26475E-06,5
AT1G21080,0.62,1.53382E-21,2.35364E-17,5
AT1G60810,0.62,3.58105E-19,5.49512E-15,5
AT5G48460,0.62,1.66957E-17,2.56196E-13,5
AT3G03150,0.62,1.28839E-17,1.97704E-13,5
AT2G32070,0.62,6.21421E-24,9.5357E-20,5
AT5G62530,0.62,3.7736E-25,5.79058E-21,5
AT1G32640,0.62,2.35827E-09,3.61876E-05,5
AT5G45100,0.62,1.1133E-17,1.70836E-13,5
AT3G27380,0.62,7.78677E-18,1.19488E-13,5
AT4G11150,0.62,1.65721E-14,2.543E-10,5
AT1G28130,0.62,2.39354E-21,3.67289E-17,5
AT1G06475,0.62,7.70599E-10,1.18248E-05,5
AT3G44326,0.62,2.09536E-14,3.21533E-10,5
AT5G27550,0.62,5.3839E-18,8.2616E-14,5
AT1G75680,0.62,1.87977E-21,2.88451E-17,5
AT2G17620,0.62,1.21623E-12,1.86631E-08,5
AT5G44582,0.62,2.37082E-18,3.63802E-14,5
AT3G58650,0.62,7.73759E-18,1.18733E-13,5
AT3G44110,0.62,1.37368E-15,2.10791E-11,5
AT3G27350,0.62,1.05019E-16,1.61152E-12,5
AT1G30130,0.62,1.32164E-21,2.02805E-17,5
AT2G39210,0.62,4.36613E-17,6.69983E-13,5
AT4G30850,0.62,2.9512E-23,4.52861E-19,5
AT5G67070,0.62,1.92839E-17,2.95912E-13,5
AT1G08200,0.62,1.15928E-12,1.77891E-08,5
AT5G24530,0.61,1.07524E-13,1.64995E-09,5
AT4G02130,0.61,2.6128E-22,4.00933E-18,5
AT4G14330,0.61,2.7026E-10,4.14714E-06,5
AT5G39950,0.61,1.62139E-18,2.48802E-14,5
AT5G20000,0.61,6.03015E-18,9.25327E-14,5
AT2G39050,0.61,9.27776E-25,1.42367E-20,5
AT3G23670,0.61,1.21685E-17,1.86725E-13,5
AT3G05980,0.61,3.38301E-16,5.19123E-12,5
AT4G32060,0.61,5.7849E-23,8.87693E-19,5
AT5G45490,0.61,5.05685E-18,7.75973E-14,5
AT4G22820,0.61,2.0373E-15,3.12624E-11,5
AT5G47200,0.61,7.01847E-13,1.07698E-08,5
AT3G22200,0.60,5.24598E-14,8.04995E-10,5
AT4G21980,0.60,1.93494E-17,2.96916E-13,5
AT3G50740,0.60,1.86902E-21,2.86802E-17,5
AT5G15190,0.60,1.14917E-13,1.76341E-09,5
AT5G45750,0.60,6.51492E-21,9.99715E-17,5
AT1G31130,0.60,6.37599E-20,9.78395E-16,5
AT1G79380,0.60,3.40383E-22,5.22317E-18,5
AT4G38062,0.60,9.5358E-14,1.46327E-09,5
AT3G46280,0.60,3.41364E-12,5.23822E-08,5
AT3G11730,0.60,8.81748E-26,1.35304E-21,5
AT5G18150,0.59,2.98561E-22,4.58142E-18,5
AT1G49240,0.59,9.14209E-11,1.40285E-06,5
AT3G12050,0.59,2.13333E-13,3.27359E-09,5
AT5G64400,0.59,5.69289E-30,8.73573E-26,5
AT4G23470,0.59,3.31026E-15,5.0796E-11,5
AT4G22930,0.59,4.68985E-20,7.19658E-16,5
AT5G01710,0.59,1.20103E-19,1.84297E-15,5
AT4G14550,0.59,3.08303E-23,4.73091E-19,5
AT5G62700,0.59,5.23924E-14,8.03961E-10,5
AT4G17000,0.59,1.14228E-15,1.75283E-11,5
AT3G54880,0.59,6.00398E-19,9.21311E-15,5
AT2G16230,0.59,2.26439E-13,3.47471E-09,5
AT3G06030,0.58,4.90451E-18,7.52596E-14,5
AT1G10670,0.58,2.97381E-14,4.56331E-10,5
AT2G27860,0.58,2.5422E-12,3.901E-08,5
AT4G32890,0.58,1.10614E-20,1.69737E-16,5
AT1G70000,0.58,1.2545E-19,1.92503E-15,5
AT1G10470,0.58,1.62453E-16,2.49283E-12,5
AT5G12140,0.58,5.29675E-25,8.12787E-21,5
AT5G11510,0.57,3.65677E-24,5.61132E-20,5
AT1G53625,0.57,1.67127E-13,2.56457E-09,5
AT1G75270,0.57,1.79507E-19,2.75454E-15,5
AT1G59540,0.57,4.67484E-15,7.17355E-11,5
AT2G24790,0.57,1.42031E-17,2.17947E-13,5
AT5G08160,0.57,3.01482E-17,4.62624E-13,5
AT3G10310,0.57,1.14224E-11,1.75277E-07,5
AT3G20370,0.57,5.97485E-09,9.16841E-05,5
AT4G19120,0.57,1.16672E-13,1.79034E-09,5
AT5G50180,0.57,4.29103E-18,6.58459E-14,5
AT5G17520,0.57,6.39689E-22,9.81603E-18,5
AT4G17530,0.56,5.08592E-14,7.80434E-10,5
AT2G24170,0.56,2.88949E-21,4.43392E-17,5
AT4G39390,0.56,3.60695E-20,5.53486E-16,5
AT2G21300,0.56,2.02151E-19,3.102E-15,5
AT5G37790,0.56,3.1907E-23,4.89612E-19,5
AT1G09630,0.56,1.48381E-15,2.2769E-11,5
AT5G07220,0.56,3.22404E-16,4.94729E-12,5
AT4G32410,0.56,7.71845E-16,1.1844E-11,5
AT5G51600,0.56,1.04572E-14,1.60466E-10,5
AT1G01300,0.56,3.3876E-20,5.19827E-16,5
AT2G18960,0.56,2.20223E-17,3.37932E-13,5
AT1G58270,0.56,6.20762E-08,0.00095256,5
AT3G19930,0.56,5.90682E-21,9.06401E-17,5
AT4G24920,0.56,1.0753E-09,1.65004E-05,5
AT5G45700,0.56,4.6408E-08,0.000712131,5
AT5G07040,0.56,2.46855E-11,3.78799E-07,5
AT5G55610,0.56,8.59159E-23,1.31838E-18,5
AT2G27130,0.56,2.50066E-20,3.83726E-16,5
AT1G56680,0.56,3.37646E-09,5.18118E-05,5
AT2G26300,0.56,4.11246E-16,6.31057E-12,5
AT3G54810,0.55,1.22724E-10,1.88321E-06,5
AT5G59450,0.55,6.98815E-18,1.07233E-13,5
AT1G09250,0.55,1.48443E-11,2.27786E-07,5
AT1G04430,0.55,9.68243E-13,1.48577E-08,5
AT5G46900,0.55,3.0656E-08,0.000470417,5
AT4G14940,0.55,6.67386E-11,1.0241E-06,5
AT2G34170,0.55,1.44306E-22,2.21438E-18,5
AT1G15400,0.55,4.11377E-12,6.31259E-08,5
AT1G09140,0.55,6.06599E-19,9.30827E-15,5
AT1G68760,0.55,9.40272E-25,1.44285E-20,5
AT2G27000,0.55,5.89589E-18,9.04724E-14,5
AT5G62070,0.55,2.42628E-18,3.72313E-14,5
AT4G08950,0.55,7.21514E-09,0.000110716,5
AT5G20400,0.55,2.98116E-08,0.00045746,5
AT5G53310,0.55,1.74757E-17,2.68165E-13,5
