Gene,Average Log FC,p value,Adjusted                p value ,Subluster
AT4G15802,0.86,1.20254E-12,1.76292E-08,4
AT4G03415,0.86,7.18084E-17,1.05271E-12,4
AT1G13670,0.85,2.05465E-12,3.01212E-08,4
AT3G12110,0.84,8.3146E-17,1.21892E-12,4
AT2G30150,0.84,1.68009E-20,2.46301E-16,4
AT1G34000,0.82,4.9381E-21,7.23925E-17,4
AT1G12580,0.82,9.64522E-15,1.41399E-10,4
AT5G67390,0.82,5.67064E-16,8.31316E-12,4
AT3G52920,0.81,7.5916E-17,1.11293E-12,4
AT5G19190,0.81,2.79963E-09,4.10426E-05,4
AT1G69690,0.81,6.90635E-16,1.01247E-11,4
AT5G48460,0.79,7.84704E-18,1.15038E-13,4
AT2G38120,0.79,6.11729E-12,8.96795E-08,4
AT3G59680,0.79,1.11892E-17,1.64034E-13,4
AT1G77020,0.79,1.93584E-19,2.83795E-15,4
AT4G11210,0.78,3.26394E-14,4.78494E-10,4
AT4G09890,0.78,2.11152E-12,3.09549E-08,4
AT1G55330,0.77,4.96131E-10,7.27328E-06,4
AT5G22050,0.77,1.09318E-17,1.6026E-13,4
AT3G51030,0.76,1.69808E-10,2.48939E-06,4
AT4G16140,0.76,1.25126E-10,1.83435E-06,4
AT2G44690,0.76,8.97149E-13,1.31522E-08,4
AT1G51170,0.75,2.80064E-12,4.10574E-08,4
AT4G35100,0.75,6.71579E-19,9.84535E-15,4
AT5G15350,0.75,4.06108E-13,5.95354E-09,4
AT1G51950,0.74,2.27809E-15,3.33968E-11,4
AT2G30930,0.74,1.59347E-14,2.33602E-10,4
AT1G10470,0.73,8.73021E-10,1.27985E-05,4
AT5G38970,0.73,2.48094E-08,0.000363706,4
AT1G60390,0.72,3.60418E-08,0.000528372,4
AT2G01420,0.72,2.07973E-10,3.04888E-06,4
AT1G48480,0.72,7.43394E-14,1.08982E-09,4
AT1G23080,0.72,1.70828E-13,2.50433E-09,4
AT2G41740,0.70,1.46627E-17,2.14956E-13,4
AT3G06750,0.70,3.29285E-08,0.000482732,4
AT4G17770,0.70,2.85866E-12,4.19079E-08,4
AT2G31900,0.70,2.85885E-12,4.19107E-08,4
AT3G06130,0.70,2.296E-15,3.36594E-11,4
AT1G80690,0.69,9.02962E-12,1.32374E-07,4
AT1G33470,0.69,2.06638E-12,3.02931E-08,4
AT2G40820,0.68,2.93721E-12,4.30596E-08,4
AT1G12310,0.68,1.00343E-12,1.47103E-08,4
AT3G19300,0.68,1.82703E-16,2.67843E-12,4
AT5G56320,0.67,7.37289E-08,0.001080865,4
AT2G21880,0.67,5.35154E-11,7.84536E-07,4
AT4G32880,0.66,4.32112E-11,6.33477E-07,4
AT2G41310,0.66,1.61166E-11,2.36269E-07,4
AT5G66920,0.66,1.64124E-10,2.40605E-06,4
AT1G74740,0.66,4.33425E-16,6.35401E-12,4
AT4G27260,0.65,1.0925E-09,1.60161E-05,4
AT3G54290,0.65,1.71799E-12,2.51858E-08,4
AT3G27350,0.64,8.37904E-11,1.22837E-06,4
AT5G08260,0.64,4.20319E-15,6.16188E-11,4
AT5G67360,0.64,5.46636E-13,8.01368E-09,4
AT2G38970,0.64,1.05428E-09,1.54558E-05,4
AT3G54120,0.63,6.7239E-13,9.85724E-09,4
AT3G16900,0.62,1.37421E-13,2.0146E-09,4
AT3G47620,0.62,3.35657E-10,4.92074E-06,4
AT4G38660,0.62,1.80871E-11,2.65157E-07,4
AT2G47440,0.61,2.87071E-09,4.20846E-05,4
AT3G02880,0.61,1.19159E-09,1.74688E-05,4
AT3G51950,0.61,6.09855E-08,0.000894047,4
AT3G17390,0.60,1.44559E-11,2.11923E-07,4
AT2G19760,0.60,6.50152E-10,9.53122E-06,4
AT2G38610,0.60,3.97583E-14,5.82857E-10,4
AT1G72160,0.60,1.49925E-09,2.19789E-05,4
AT3G27390,0.60,6.17896E-13,9.05835E-09,4
AT1G72880,0.60,4.46341E-11,6.54335E-07,4
AT5G16590,0.60,7.67621E-08,0.001125332,4
AT2G26650,0.60,1.20696E-08,0.00017694,4
AT4G37590,0.60,3.36746E-09,4.9367E-05,4
AT3G50660,0.60,2.86264E-09,4.19663E-05,4
AT5G48500,0.59,1.09466E-07,0.001604767,4
AT5G16720,0.59,1.12401E-10,1.64779E-06,4
AT2G22170,0.59,1.85682E-12,2.7221E-08,4
AT5G19770,0.59,3.33706E-10,4.89213E-06,4
AT1G64640,0.59,4.22754E-07,0.006197576,4
AT3G11640,0.58,3.59914E-13,5.27633E-09,4
AT3G05900,0.58,1.34326E-09,1.96922E-05,4
AT3G24110,0.58,1.28214E-07,0.001879613,4
AT2G34060,0.58,6.54645E-11,9.5971E-07,4
AT5G02420,0.58,7.99332E-12,1.17182E-07,4
AT2G44770,0.58,1.27399E-09,1.86767E-05,4
AT5G03610,0.58,1.42318E-09,2.08638E-05,4
AT3G01470,0.58,1.25942E-09,1.84631E-05,4
AT2G28310,0.58,1.0245E-09,1.50192E-05,4
AT2G34560,0.57,2.8254E-10,4.14204E-06,4
AT2G27770,0.57,3.84361E-12,5.63473E-08,4
AT4G33080,0.57,1.94271E-08,0.000284801,4
AT2G39300,0.57,8.39541E-12,1.23077E-07,4
AT5G54500,0.57,1.18239E-07,0.001733391,4
AT4G04025,0.57,1.80674E-12,2.64868E-08,4
AT3G60260,0.57,1.99757E-08,0.000292844,4
AT1G69570,0.57,3.55627E-10,5.21349E-06,4
AT5G35670,0.56,4.12119E-07,0.006041668,4
AT1G18360,0.56,1.82532E-11,2.67591E-07,4
AT1G70550,0.56,2.81938E-09,4.1332E-05,4
AT3G01750,0.56,4.26192E-12,6.24798E-08,4
AT1G52280,0.56,4.91296E-09,7.2024E-05,4
AT5G03140,0.56,4.29627E-08,0.000629833,4
AT3G06360,0.55,3.91497E-07,0.005739349,4
AT5G65240,0.55,1.60289E-09,2.34984E-05,4
AT5G11690,0.55,3.11754E-07,0.004570316,4
AT5G02750,0.55,6.58447E-07,0.00965284,4
AT2G41330,0.54,2.13608E-08,0.000313149,4
AT1G09170,0.54,8.60156E-11,1.26099E-06,4
AT4G12730,0.54,1.07295E-08,0.000157295,4
AT4G13160,0.54,3.10362E-09,4.54991E-05,4
AT2G45470,0.54,4.22673E-10,6.19639E-06,4
AT1G56720,0.53,2.64958E-12,3.88428E-08,4
AT4G18260,0.53,2.22343E-09,3.25955E-05,4
AT4G20260,0.53,1.26677E-09,1.85708E-05,4
AT1G30440,0.53,6.72143E-11,9.85362E-07,4
AT1G54990,0.53,1.45705E-11,2.13603E-07,4
AT3G16850,0.53,4.96216E-07,0.007274522,4
AT1G47410,0.53,1.9152E-12,2.80768E-08,4
AT5G14450,0.53,4.6741E-16,6.85223E-12,4
AT4G18760,0.53,1.3244E-11,1.94157E-07,4
AT3G17440,0.52,5.71361E-11,8.37615E-07,4
AT1G22740,0.51,5.31215E-10,7.78761E-06,4
AT1G49240,0.51,4.15608E-14,6.09281E-10,4
AT4G08685,0.51,4.10627E-07,0.006019795,4
AT1G03870,0.51,3.81816E-08,0.000559742,4
AT1G25510,0.51,5.84705E-13,8.57177E-09,4
AT5G06470,0.50,1.01181E-09,1.48332E-05,4
AT3G13720,0.50,2.51258E-07,0.003683443,4
AT4G12110,0.50,4.60232E-08,0.0006747,4
AT1G70940,0.50,1.23671E-08,0.000181301,4
AT3G06890,0.49,6.90931E-08,0.001012904,4
AT3G19820,0.49,1.95181E-08,0.000286136,4
AT2G01940,0.49,5.09315E-11,7.46656E-07,4
AT2G44060,0.48,3.49653E-08,0.000512591,4
AT5G57740,0.48,6.42553E-07,0.009419828,4
AT1G18890,0.48,7.0493E-09,0.000103343,4
AT4G14290,0.48,1.09516E-09,1.6055E-05,4
AT2G15760,0.47,1.90599E-11,2.79418E-07,4
AT1G67880,0.47,8.59688E-08,0.001260302,4
AT5G07240,0.47,6.45052E-07,0.009456462,4
AT5G60860,0.47,2.19384E-11,3.21617E-07,4
AT4G14900,0.47,1.1015E-07,0.001614806,4
AT1G78150,0.46,2.90943E-07,0.004265231,4
AT4G24760,0.46,1.84747E-07,0.002708384,4
AT3G63280,0.46,5.98359E-07,0.008771939,4
AT4G15248,0.46,2.71727E-07,0.003983521,4
AT3G05490,0.46,1.19097E-07,0.001745968,4
AT4G34490,0.46,2.362E-07,0.003462698,4
AT1G62330,0.46,1.97418E-08,0.000289415,4
AT1G23330,0.45,1.31537E-08,0.000192834,4
AT2G37380,0.45,3.80011E-07,0.005570964,4
AT3G26935,0.45,2.25784E-07,0.00330999,4
AT2G29890,0.44,3.59175E-08,0.000526551,4
AT5G51770,0.44,1.88611E-08,0.000276503,4
AT4G37080,0.44,1.28273E-07,0.001880489,4
AT3G03550,0.43,4.70514E-07,0.006897732,4
AT4G20430,0.43,8.43347E-09,0.000123635,4
AT1G30490,0.43,1.48471E-09,2.17658E-05,4
AT4G21960,0.42,1.97162E-10,2.8904E-06,4
AT4G38430,0.42,6.12921E-07,0.008985419,4
AT1G62480,0.42,8.17483E-15,1.19843E-10,4
AT1G79820,0.41,2.7618E-08,0.00040488,4
AT5G39865,0.41,4.67742E-10,6.8571E-06,4
AT2G41820,0.41,3.69725E-07,0.005420166,4
AT2G40200,0.40,4.57251E-09,6.70329E-05,4
AT1G62610,0.40,1.11209E-07,0.001630331,4
AT2G40530,0.39,1.09763E-11,1.60912E-07,4
AT1G05870,0.39,6.67158E-07,0.009780531,4
AT1G51520,0.38,9.0181E-08,0.001322053,4
AT5G67560,0.38,2.09337E-07,0.003068878,4
AT1G14280,0.38,4.00624E-11,5.87315E-07,4
AT5G55630,0.36,6.04403E-07,0.008860553,4
AT2G29550,0.34,4.95078E-07,0.00725784,4
AT5G44680,0.34,1.28293E-07,0.001880769,4
AT5G17920,0.29,1.14981E-12,1.68562E-08,4
AT5G02500,0.29,6.67895E-08,0.000979134,4
AT5G09810,0.28,8.56115E-10,1.25506E-05,4
AT3G51970,0.27,9.92561E-08,0.001455094,4
