Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT4G12990,0.26,1.34091E-19,2.48309E-15,9
AT5G39590,0.26,1.48559E-08,0.000275101,9
AT4G09750,0.26,1.76498E-14,3.26839E-10,9
AT1G25510,0.26,6.16162E-18,1.14101E-13,9
AT5G55290,0.26,2.86105E-12,5.29809E-08,9
AT1G49730,0.26,1.53618E-31,2.84469E-27,9
AT5G14310,0.26,6.86661E-15,1.27156E-10,9
AT4G35470,0.26,3.55408E-15,6.58144E-11,9
AT5G10750,0.26,3.22936E-15,5.98012E-11,9
AT4G03610,0.26,3.24377E-34,6.00682E-30,9
AT4G28050,0.26,2.17353E-09,4.02495E-05,9
AT2G40890,0.26,6.28007E-15,1.16294E-10,9
AT3G11330,0.26,1.86858E-12,3.46024E-08,9
AT4G02075,0.26,5.13382E-07,0.009506804,9
AT5G01710,0.26,3.48285E-09,6.44954E-05,9
AT1G55160,0.26,6.95236E-10,1.28744E-05,9
AT4G23820,0.26,4.57127E-17,8.46508E-13,9
AT1G67750,0.26,6.78676E-14,1.25677E-09,9
AT2G01910,0.26,1.30694E-12,2.42019E-08,9
AT1G53670,0.26,4.11299E-15,7.61643E-11,9
AT5G16450,0.26,4.49252E-09,8.31925E-05,9
AT3G06300,0.26,1.46794E-14,2.71834E-10,9
AT3G55880,0.26,6.64644E-09,0.000123079,9
AT5G24400,0.26,3.65533E-10,6.76894E-06,9
AT4G33530,0.25,4.99808E-14,9.25544E-10,9
AT5G42090,0.25,4.33995E-13,8.03672E-09,9
AT5G47730,0.25,9.68768E-10,1.79396E-05,9
AT3G14790,0.25,5.38812E-10,9.97772E-06,9
AT5G61570,0.25,3.81769E-21,7.0696E-17,9
AT1G33990,0.25,3.64589E-11,6.75146E-07,9
AT1G15370,0.25,6.28745E-10,1.16431E-05,9
AT4G23790,0.25,2.95085E-14,5.46438E-10,9
AT1G18290,0.25,2.39194E-19,4.42939E-15,9
AT5G16660,0.25,1.37041E-09,2.53772E-05,9
AT5G35525,0.25,5.59709E-22,1.03647E-17,9
AT3G49220,0.25,4.02822E-22,7.45945E-18,9
