"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT1G15380",7.26261902365159e-67,1.11095355925205,0.376,0.17,1.44816623331613e-62
"AT3G21710",1.8654672275818e-66,0.443609649558641,0.697,0.343,3.71974165179811e-62
"PCO3",1.56300500755188e-65,0.301218304416929,0.401,0.112,3.11663198505846e-61
"AT1G23390",2.03438252833532e-65,0.468086419177809,0.646,0.319,4.05655876150064e-61
"AT3G56220",2.23012124128845e-65,0.254069339086817,0.313,0.073,4.44686175512918e-61
"MUB4",2.71561847099355e-65,0.42784571500526,0.742,0.389,5.41494323116115e-61
"CONNEXIN 32",5.89440626611607e-65,0.358456773276552,0.589,0.278,1.17534460946355e-60
"PHO1;H3",7.14955342765431e-65,0.257338232648401,0.309,0.061,1.42562095347427e-60
"SMR2",1.10473647240658e-64,0.30136761912463,0.364,0.095,2.20284452597872e-60
"BLH3",4.38219808624232e-64,0.320708539803836,0.428,0.128,8.73810298396718e-60
"SCPL12",6.22699141675329e-64,0.279999555276133,0.306,0.061,1.24166208850061e-59
"AT5G66420",8.95505826213964e-64,0.356977840474132,0.591,0.274,1.78563861747064e-59
"AT1G19540",9.19931465899998e-64,0.37663499432216,0.494,0.176,1.8343433430046e-59
"MTM1",1.06660160155384e-63,0.353730892231586,0.614,0.283,2.12680359349836e-59
"MSL10",2.09110882972551e-63,0.373516657167464,0.517,0.193,4.16967100647266e-59
"AT5G09620",4.83337194379116e-63,0.390633685978757,0.681,0.372,9.63774365591957e-59
"EXLA1",5.27619716483288e-63,0.472757609482785,0.676,0.326,1.05207371466768e-58
"TPS10",2.18665100451905e-62,0.384789255037436,0.712,0.371,4.36018210301099e-58
"CRRSP56",6.30828338863919e-62,0.265263566390002,0.3,0.061,1.25787170769465e-57
"RAB18",6.86444531386474e-62,1.05493572372415,0.544,0.253,1.36877039558463e-57
"KRP2",1.24654461734186e-61,0.41963017626381,0.622,0.282,2.48560996697967e-57
"AT5G35732",1.30227669128603e-61,0.343901428358586,0.434,0.136,2.59673972242434e-57
"AT4G03610",2.17618449829892e-61,0.355423826997107,0.586,0.246,4.33931188960805e-57
"ROPGEF14",2.76076476315377e-61,0.273319177610328,0.326,0.074,5.50496493772861e-57
"CYS3",3.14555998767089e-61,0.383288880961678,0.569,0.242,6.27224661541575e-57
"AT1G72900",4.00398061944123e-61,0.51583069666299,0.386,0.144,7.98393735516581e-57
"AT4G30350",4.72073716725177e-61,0.392569098111234,0.692,0.347,9.41314991150003e-57
"NPC2",5.15762790508989e-61,0.285455686983096,0.293,0.066,1.02843100427492e-56
"NIK3",9.18893901571513e-61,0.328738936533375,0.476,0.165,1.8322744397336e-56
"AT5G54300",9.660724940464e-61,0.467612993014215,0.641,0.307,1.92634855312852e-56
"AT2G30990",5.82735078168667e-60,0.377915344144084,0.707,0.389,1.16197374586832e-55
"PME3",7.91206866864342e-60,0.404678061768901,0.664,0.32,1.5776664925275e-55
"EXL4.1",3.39975125908342e-59,0.366073524388823,0.589,0.264,6.77910401061234e-55
"AT1G60750",4.05071920413088e-59,0.41006664705872,0.569,0.239,8.07713409303698e-55
"AT4G18530",1.0295299707221e-58,0.283602038727461,0.486,0.183,2.05288276161988e-54
"AT5G59540",1.40717075961285e-58,0.458580195139959,0.384,0.11,2.80589849466802e-54
"GLO5",3.69930906981444e-58,0.276420991917334,0.369,0.108,7.37642228520999e-54
"AT5G26770",6.38295585665536e-58,0.416294632675014,0.692,0.359,1.27276139781708e-53
"MES14",7.95048616544687e-58,0.375944783015726,0.7,0.365,1.58532694139011e-53
"AT3G09010",1.20222896421045e-57,0.349861334378715,0.461,0.16,2.39724455463564e-53
"AT2G42320",1.40753322438302e-57,0.266558945800138,0.399,0.122,2.80662124941974e-53
"ATL42",1.52639670669011e-57,0.287926212383722,0.341,0.088,3.04363503314009e-53
"AAP1",5.56571653391136e-57,0.360015077217339,0.501,0.201,1.10980387686193e-52
"NGA3",1.07571959356878e-56,0.286971266778655,0.311,0.072,2.14498486957616e-52
"AT3G47210",2.22594923456082e-56,0.351254991799119,0.646,0.311,4.43854277371428e-52
"PUB2",2.85697526546732e-56,0.398703019968384,0.429,0.143,5.69680867934184e-52
"IBH1",1.23918240300435e-55,0.251828214598847,0.441,0.16,2.47092971159067e-51
"AT1G79120",1.59569914705684e-55,0.299026765454428,0.273,0.055,3.18182409923134e-51
"SKIP25",5.18142008976388e-55,0.336748723552346,0.709,0.374,1.03317516589892e-50
"AT5G18130",5.60809158369011e-55,0.410179725670852,0.597,0.273,1.11825346178781e-50
